CustomerTransactionID,CustomerID,TransactionTypeID,InvoiceID,PaymentMethodID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
56631,1,1,11898,NULL,8/14/2013,1250,187.5,1437.5,0,8/15/2013,1,2,30:00.0
56653,1,1,11904,NULL,8/14/2013,117,17.55,134.55,0,8/15/2013,1,2,30:00.0
56662,1,1,11906,NULL,8/14/2013,495,74.25,569.25,0,8/15/2013,1,2,30:00.0
56667,1,1,11907,NULL,8/14/2013,2440,366,2806,0,8/15/2013,1,2,30:00.0
56682,1,1,11911,NULL,8/14/2013,1105.45,165.82,1271.27,0,8/15/2013,1,2,30:00.0
56722,1,1,11913,NULL,8/15/2013,1280,192,1472,0,8/16/2013,1,13,30:00.0
56731,1,1,11916,NULL,8/15/2013,1070.2,160.53,1230.73,0,8/16/2013,1,13,30:00.0
56747,1,1,11920,NULL,8/15/2013,2659,398.85,3057.85,0,8/16/2013,1,13,30:00.0
56752,1,1,11921,NULL,8/15/2013,1388.25,208.24,1596.49,0,8/16/2013,1,13,30:00.0
56758,1,1,11922,NULL,8/15/2013,3307,496.05,3803.05,0,8/16/2013,1,13,30:00.0
56769,1,1,11925,NULL,8/15/2013,2715,407.25,3122.25,0,8/16/2013,1,13,30:00.0
56779,1,1,11928,NULL,8/15/2013,2744,411.6,3155.6,0,8/16/2013,1,13,30:00.0
56813,1,1,11936,NULL,8/15/2013,385,57.75,442.75,0,8/16/2013,1,13,30:00.0
56815,1,1,11937,NULL,8/15/2013,864,129.6,993.6,0,8/16/2013,1,13,30:00.0
56825,1,1,11939,NULL,8/15/2013,3995.1,599.27,4594.37,0,8/16/2013,1,13,30:00.0
56844,1,1,11943,NULL,8/15/2013,104,15.6,119.6,0,8/16/2013,1,13,30:00.0
56896,1,1,11950,NULL,8/16/2013,1080,162,1242,0,8/17/2013,1,14,30:00.0
56911,1,1,11954,NULL,8/16/2013,600,90,690,0,8/17/2013,1,14,30:00.0
56931,1,1,11959,NULL,8/16/2013,1535,230.25,1765.25,0,8/17/2013,1,14,30:00.0
56943,1,1,11962,NULL,8/16/2013,4325.1,648.77,4973.87,0,8/17/2013,1,14,30:00.0
56947,1,1,11963,NULL,8/16/2013,1349,202.35,1551.35,0,8/17/2013,1,14,30:00.0
56956,1,1,11965,NULL,8/16/2013,3812,571.8,4383.8,0,8/17/2013,1,14,30:00.0
56961,1,1,11966,NULL,8/16/2013,3235,485.25,3720.25,0,8/17/2013,1,14,30:00.0
56970,1,1,11968,NULL,8/16/2013,5092,763.8,5855.8,0,8/17/2013,1,14,30:00.0
56977,1,1,11970,NULL,8/16/2013,237,35.55,272.55,0,8/17/2013,1,14,30:00.0
57024,1,1,11980,NULL,8/16/2013,4760,714,5474,0,8/17/2013,1,14,30:00.0
57033,1,1,11982,NULL,8/16/2013,4430.4,664.56,5094.96,0,8/17/2013,1,14,30:00.0
57056,1,1,11984,NULL,8/17/2013,3285,492.75,3777.75,0,8/18/2013,1,17,30:00.0
57060,1,1,11985,NULL,8/17/2013,2354.4,353.16,2707.56,0,8/18/2013,1,17,30:00.0
57099,1,1,11994,NULL,8/17/2013,3617,542.55,4159.55,0,8/18/2013,1,17,30:00.0
57113,1,1,11997,NULL,8/17/2013,4620,693,5313,0,8/18/2013,1,17,30:00.0
57119,1,1,11998,NULL,8/17/2013,1100.6,165.09,1265.69,0,8/18/2013,1,17,30:00.0
57125,1,1,11999,NULL,8/17/2013,1939,290.85,2229.85,0,8/18/2013,1,17,30:00.0
57133,1,1,12001,NULL,8/17/2013,313,46.95,359.95,0,8/18/2013,1,17,30:00.0
57143,1,1,12003,NULL,8/17/2013,4858,728.7,5586.7,0,8/18/2013,1,17,30:00.0
57159,1,1,12006,NULL,8/17/2013,6707,1006.05,7713.05,0,8/18/2013,1,17,30:00.0
57162,1,1,12007,NULL,8/17/2013,3575,536.25,4111.25,0,8/18/2013,1,17,30:00.0
57189,1,1,12013,NULL,8/17/2013,117,17.55,134.55,0,8/18/2013,1,17,30:00.0
57204,1,1,12016,NULL,8/17/2013,1388,208.2,1596.2,0,8/18/2013,1,17,30:00.0
57245,1,1,12018,NULL,8/19/2013,1728,259.2,1987.2,0,8/20/2013,1,15,30:00.0
57253,1,1,12022,NULL,8/19/2013,216,32.4,248.4,0,8/20/2013,1,15,30:00.0
57285,1,1,12029,NULL,8/19/2013,444,66.6,510.6,0,8/20/2013,1,15,30:00.0
57289,1,1,12030,NULL,8/19/2013,425,63.75,488.75,0,8/20/2013,1,15,30:00.0
57292,1,1,12031,NULL,8/19/2013,450,67.5,517.5,0,8/20/2013,1,15,30:00.0
57299,1,1,12033,NULL,8/19/2013,451,67.65,518.65,0,8/20/2013,1,15,30:00.0
57302,1,1,12034,NULL,8/19/2013,1985,297.75,2282.75,0,8/20/2013,1,15,30:00.0
57317,1,1,12037,NULL,8/19/2013,1574,236.1,1810.1,0,8/20/2013,1,15,30:00.0
57322,1,1,12038,NULL,8/19/2013,3061,459.15,3520.15,0,8/20/2013,1,15,30:00.0
57325,1,1,12039,NULL,8/19/2013,544,81.6,625.6,0,8/20/2013,1,15,30:00.0
57338,1,1,12042,NULL,8/19/2013,746,111.9,857.9,0,8/20/2013,1,15,30:00.0
57344,1,1,12043,NULL,8/19/2013,2136.4,320.46,2456.86,0,8/20/2013,1,15,30:00.0
57358,1,1,12046,NULL,8/19/2013,1431,214.65,1645.65,0,8/20/2013,1,15,30:00.0
57369,1,1,12048,NULL,8/19/2013,5912,886.8,6798.8,0,8/20/2013,1,15,30:00.0
57389,1,1,12052,NULL,8/19/2013,503,75.45,578.45,0,8/20/2013,1,15,30:00.0
57404,1,1,12055,NULL,8/19/2013,6573.5,986.03,7559.53,0,8/20/2013,1,15,30:00.0
57437,1,1,12057,NULL,8/20/2013,1728,259.2,1987.2,0,8/21/2013,1,10,30:00.0
57439,1,1,12058,NULL,8/20/2013,1080,162,1242,0,8/21/2013,1,10,30:00.0
57441,1,1,12059,NULL,8/20/2013,432,64.8,496.8,0,8/21/2013,1,10,30:00.0
57443,1,1,12060,NULL,8/20/2013,648,97.2,745.2,0,8/21/2013,1,10,30:00.0
57453,1,1,12062,NULL,8/20/2013,3144,471.6,3615.6,0,8/21/2013,1,10,30:00.0
57495,1,1,12071,NULL,8/20/2013,904.2,135.63,1039.83,0,8/21/2013,1,10,30:00.0
57501,1,1,12072,NULL,8/20/2013,5331,799.65,6130.65,0,8/21/2013,1,10,30:00.0
57504,1,1,12073,NULL,8/20/2013,269.5,40.43,309.93,0,8/21/2013,1,10,30:00.0
57510,1,1,12075,NULL,8/20/2013,208,31.2,239.2,0,8/21/2013,1,10,30:00.0
57524,1,1,12079,NULL,8/20/2013,573.6,86.04,659.64,0,8/21/2013,1,10,30:00.0
57533,1,1,12081,NULL,8/20/2013,3306,495.9,3801.9,0,8/21/2013,1,10,30:00.0
57536,1,1,12082,NULL,8/20/2013,2400,360,2760,0,8/21/2013,1,10,30:00.0
57560,1,1,12087,NULL,8/20/2013,896.4,134.46,1030.86,0,8/21/2013,1,10,30:00.0
57567,1,1,12089,NULL,8/20/2013,536,80.4,616.4,0,8/21/2013,1,10,30:00.0
57583,1,1,12093,NULL,8/20/2013,424,63.6,487.6,0,8/21/2013,1,10,30:00.0
57592,1,1,12095,NULL,8/20/2013,2305,345.75,2650.75,0,8/21/2013,1,10,30:00.0
57597,1,1,12096,NULL,8/20/2013,1562,234.3,1796.3,0,8/21/2013,1,10,30:00.0
57606,1,1,12098,NULL,8/20/2013,1086.25,162.94,1249.19,0,8/21/2013,1,10,30:00.0
57617,1,1,12100,NULL,8/20/2013,395,59.25,454.25,0,8/21/2013,1,10,30:00.0
57621,1,1,12101,NULL,8/20/2013,886,132.9,1018.9,0,8/21/2013,1,10,30:00.0
57624,1,1,12102,NULL,8/20/2013,896,134.4,1030.4,0,8/21/2013,1,10,30:00.0
57631,1,1,12104,NULL,8/20/2013,2448,367.2,2815.2,0,8/21/2013,1,10,30:00.0
57636,1,1,12105,NULL,8/20/2013,477,71.55,548.55,0,8/21/2013,1,10,30:00.0
57655,1,1,12110,NULL,8/20/2013,6692,1003.8,7695.8,0,8/21/2013,1,10,30:00.0
57706,1,1,12122,NULL,8/20/2013,206,30.9,236.9,0,8/21/2013,1,10,30:00.0
57724,1,1,12127,NULL,8/20/2013,878,131.7,1009.7,0,8/21/2013,1,10,30:00.0
57727,1,1,12128,NULL,8/20/2013,898.8,134.82,1033.62,0,8/21/2013,1,10,30:00.0
57736,1,1,12130,NULL,8/20/2013,2672,400.8,3072.8,0,8/21/2013,1,10,30:00.0
57750,1,1,12134,NULL,8/20/2013,1990,298.5,2288.5,0,8/21/2013,1,10,30:00.0
57756,1,1,12135,NULL,8/20/2013,793,118.95,911.95,0,8/21/2013,1,10,30:00.0
57832,1,1,12144,NULL,8/21/2013,1296,194.4,1490.4,0,8/22/2013,1,17,30:00.0
57834,1,1,12145,NULL,8/21/2013,960,144,1104,0,8/22/2013,1,17,30:00.0
57842,1,1,12149,NULL,8/21/2013,864,129.6,993.6,0,8/22/2013,1,17,30:00.0
57846,1,1,12150,NULL,8/21/2013,2259.2,338.88,2598.08,0,8/22/2013,1,17,30:00.0
57849,1,1,12151,NULL,8/21/2013,544,81.6,625.6,0,8/22/2013,1,17,30:00.0
57857,1,1,12153,NULL,8/21/2013,2722,408.3,3130.3,0,8/22/2013,1,17,30:00.0
57865,1,1,12155,NULL,8/21/2013,1768,265.2,2033.2,0,8/22/2013,1,17,30:00.0
57874,1,1,12157,NULL,8/21/2013,5340,801,6141,0,8/22/2013,1,17,30:00.0
57877,1,1,12158,NULL,8/21/2013,172,25.8,197.8,0,8/22/2013,1,17,30:00.0
57887,1,1,12160,NULL,8/21/2013,775,116.25,891.25,0,8/22/2013,1,17,30:00.0
57900,1,1,12163,NULL,8/21/2013,1263,189.45,1452.45,0,8/22/2013,1,17,30:00.0
57906,1,1,12164,NULL,8/21/2013,4362.6,654.39,5016.99,0,8/22/2013,1,17,30:00.0
57910,1,1,12165,NULL,8/21/2013,5116,767.4,5883.4,0,8/22/2013,1,17,30:00.0
57913,1,1,12166,NULL,8/21/2013,3228,484.2,3712.2,0,8/22/2013,1,17,30:00.0
57921,1,1,12168,NULL,8/21/2013,858,128.7,986.7,0,8/22/2013,1,17,30:00.0
57930,1,1,12170,NULL,8/21/2013,1287,193.05,1480.05,0,8/22/2013,1,17,30:00.0
57949,1,1,12174,NULL,8/21/2013,700.4,105.06,805.46,0,8/22/2013,1,17,30:00.0
57955,1,1,12176,NULL,8/21/2013,525,78.75,603.75,0,8/22/2013,1,17,30:00.0
57965,1,1,12179,NULL,8/21/2013,1647,247.05,1894.05,0,8/22/2013,1,17,30:00.0
57970,1,1,12180,NULL,8/21/2013,2385,357.75,2742.75,0,8/22/2013,1,17,30:00.0
57975,1,1,12181,NULL,8/21/2013,949,142.35,1091.35,0,8/22/2013,1,17,30:00.0
57987,1,1,12183,NULL,8/21/2013,1699,254.85,1953.85,0,8/22/2013,1,17,30:00.0
57994,1,1,12185,NULL,8/21/2013,4350,652.5,5002.5,0,8/22/2013,1,17,30:00.0
58010,1,1,12188,NULL,8/21/2013,1781,267.15,2048.15,0,8/22/2013,1,17,30:00.0
58022,1,1,12190,NULL,8/21/2013,4178.8,626.82,4805.62,0,8/22/2013,1,17,30:00.0
58033,1,1,12192,NULL,8/21/2013,1141.8,171.27,1313.07,0,8/22/2013,1,17,30:00.0
58037,1,1,12193,NULL,8/21/2013,616,92.4,708.4,0,8/22/2013,1,17,30:00.0
58055,1,1,12197,NULL,8/21/2013,1360.6,204.09,1564.69,0,8/22/2013,1,17,30:00.0
58075,1,1,12202,NULL,8/21/2013,1456,218.4,1674.4,0,8/22/2013,1,17,30:00.0
58108,1,1,12208,NULL,8/21/2013,583,87.45,670.45,0,8/22/2013,1,17,30:00.0
58128,1,1,12213,NULL,8/21/2013,2054.75,308.21,2362.96,0,8/22/2013,1,17,30:00.0
58155,1,1,12219,NULL,8/21/2013,3902.5,585.38,4487.88,0,8/22/2013,1,17,30:00.0
58182,1,1,12220,NULL,8/22/2013,960,144,1104,0,8/23/2013,1,19,30:00.0
58202,1,1,12227,NULL,8/22/2013,2196,329.4,2525.4,0,8/23/2013,1,19,30:00.0
58224,1,1,12232,NULL,8/22/2013,578.6,86.79,665.39,0,8/23/2013,1,19,30:00.0
58238,1,1,12235,NULL,8/22/2013,1675,251.25,1926.25,0,8/23/2013,1,19,30:00.0
58265,1,1,12241,NULL,8/22/2013,258,38.7,296.7,0,8/23/2013,1,19,30:00.0
58285,1,1,12245,NULL,8/22/2013,1532,229.8,1761.8,0,8/23/2013,1,19,30:00.0
58291,1,1,12247,NULL,8/22/2013,366,54.9,420.9,0,8/23/2013,1,19,30:00.0
58295,1,1,12248,NULL,8/22/2013,1450,217.5,1667.5,0,8/23/2013,1,19,30:00.0
58300,1,1,12249,NULL,8/22/2013,10417,1562.55,11979.55,0,8/23/2013,1,19,30:00.0
58304,1,1,12250,NULL,8/22/2013,320.15,48.02,368.17,0,8/23/2013,1,19,30:00.0
58327,1,1,12255,NULL,8/22/2013,339,50.85,389.85,0,8/23/2013,1,19,30:00.0
58343,1,1,12259,NULL,8/22/2013,477,71.55,548.55,0,8/23/2013,1,19,30:00.0
58349,1,1,12261,NULL,8/22/2013,4280,642,4922,0,8/23/2013,1,19,30:00.0
58399,1,1,12266,NULL,8/23/2013,1080,162,1242,0,8/24/2013,1,18,30:00.0
58412,1,1,12270,NULL,8/23/2013,924,138.6,1062.6,0,8/24/2013,1,18,30:00.0
58416,1,1,12271,NULL,8/23/2013,3045.6,456.84,3502.44,0,8/24/2013,1,18,30:00.0
58434,1,1,12275,NULL,8/23/2013,707.75,106.16,813.91,0,8/24/2013,1,18,30:00.0
58440,1,1,12276,NULL,8/23/2013,929,139.35,1068.35,0,8/24/2013,1,18,30:00.0
58444,1,1,12277,NULL,8/23/2013,383,57.45,440.45,0,8/24/2013,1,18,30:00.0
58452,1,1,12279,NULL,8/23/2013,1152,172.8,1324.8,0,8/24/2013,1,18,30:00.0
58461,1,1,12281,NULL,8/23/2013,3134.8,470.22,3605.02,0,8/24/2013,1,18,30:00.0
58466,1,1,12282,NULL,8/23/2013,10904.2,1635.63,12539.83,0,8/24/2013,1,18,30:00.0
58480,1,1,12285,NULL,8/23/2013,3456,518.4,3974.4,0,8/24/2013,1,18,30:00.0
58492,1,1,12289,NULL,8/23/2013,104,15.6,119.6,0,8/24/2013,1,18,30:00.0
58527,1,1,12297,NULL,8/23/2013,2428,364.2,2792.2,0,8/24/2013,1,18,30:00.0
58539,1,1,12300,NULL,8/23/2013,4080,612,4692,0,8/24/2013,1,18,30:00.0
58544,1,1,12301,NULL,8/23/2013,2569,385.35,2954.35,0,8/24/2013,1,18,30:00.0
58565,1,1,12306,NULL,8/23/2013,1562.25,234.34,1796.59,0,8/24/2013,1,18,30:00.0
58569,1,1,12307,NULL,8/23/2013,253,37.95,290.95,0,8/24/2013,1,18,30:00.0
58572,1,1,12308,NULL,8/23/2013,903,135.45,1038.45,0,8/24/2013,1,18,30:00.0
58575,1,1,12309,NULL,8/23/2013,275,41.25,316.25,0,8/24/2013,1,18,30:00.0
58578,1,1,12310,NULL,8/23/2013,2016,302.4,2318.4,0,8/24/2013,1,18,30:00.0
58584,1,1,12311,NULL,8/23/2013,1242.25,186.34,1428.59,0,8/24/2013,1,18,30:00.0
58587,1,1,12312,NULL,8/23/2013,356,53.4,409.4,0,8/24/2013,1,18,30:00.0
58617,1,1,12314,NULL,8/24/2013,1168.8,175.32,1344.12,0,8/25/2013,1,15,30:00.0
58620,1,1,12315,NULL,8/24/2013,488,73.2,561.2,0,8/25/2013,1,15,30:00.0
58639,1,1,12320,NULL,8/24/2013,2323,348.45,2671.45,0,8/25/2013,1,15,30:00.0
58659,1,1,12324,NULL,8/24/2013,1157,173.55,1330.55,0,8/25/2013,1,15,30:00.0
58662,1,1,12325,NULL,8/24/2013,1584,237.6,1821.6,0,8/25/2013,1,15,30:00.0
58681,1,1,12329,NULL,8/24/2013,6367,955.05,7322.05,0,8/25/2013,1,15,30:00.0
58684,1,1,12330,NULL,8/24/2013,572,85.8,657.8,0,8/25/2013,1,15,30:00.0
58708,1,1,12331,NULL,8/26/2013,1512,226.8,1738.8,0,8/27/2013,1,5,30:00.0
58714,1,1,12334,NULL,8/26/2013,1728,259.2,1987.2,0,8/27/2013,1,5,30:00.0
58718,1,1,12336,NULL,8/26/2013,216,32.4,248.4,0,8/27/2013,1,5,30:00.0
58757,1,1,12345,NULL,8/26/2013,300,45,345,0,8/27/2013,1,5,30:00.0
58765,1,1,12347,NULL,8/26/2013,229,34.35,263.35,0,8/27/2013,1,5,30:00.0
58784,1,1,12351,NULL,8/26/2013,2925,438.75,3363.75,0,8/27/2013,1,5,30:00.0
58789,1,1,12352,NULL,8/26/2013,3002.05,450.31,3452.36,0,8/27/2013,1,5,30:00.0
58800,1,1,12355,NULL,8/26/2013,1317,197.55,1514.55,0,8/27/2013,1,5,30:00.0
58811,1,1,12357,NULL,8/26/2013,2254,338.1,2592.1,0,8/27/2013,1,5,30:00.0
58836,1,1,12362,NULL,8/26/2013,1920.5,288.08,2208.58,0,8/27/2013,1,5,30:00.0
58839,1,1,12363,NULL,8/26/2013,143,21.45,164.45,0,8/27/2013,1,5,30:00.0
58844,1,1,12364,NULL,8/26/2013,2130,319.5,2449.5,0,8/27/2013,1,5,30:00.0
58852,1,1,12366,NULL,8/26/2013,290,43.5,333.5,0,8/27/2013,1,5,30:00.0
58862,1,1,12368,NULL,8/26/2013,3058,458.7,3516.7,0,8/27/2013,1,5,30:00.0
58868,1,1,12369,NULL,8/26/2013,3815,572.25,4387.25,0,8/27/2013,1,5,30:00.0
58876,1,1,12371,NULL,8/26/2013,1253.1,187.97,1441.07,0,8/27/2013,1,5,30:00.0
58885,1,1,12373,NULL,8/26/2013,1924.75,288.71,2213.46,0,8/27/2013,1,5,30:00.0
58893,1,1,12375,NULL,8/26/2013,669,100.35,769.35,0,8/27/2013,1,5,30:00.0
58896,1,1,12376,NULL,8/26/2013,1714,257.1,1971.1,0,8/27/2013,1,5,30:00.0
58904,1,1,12378,NULL,8/26/2013,1984.3,297.65,2281.95,0,8/27/2013,1,5,30:00.0
58909,1,1,12379,NULL,8/26/2013,467.3,70.1,537.4,0,8/27/2013,1,5,30:00.0
58917,1,1,12381,NULL,8/26/2013,1290,193.5,1483.5,0,8/27/2013,1,5,30:00.0
58936,1,1,12385,NULL,8/26/2013,3821,573.15,4394.15,0,8/27/2013,1,5,30:00.0
58941,1,1,12386,NULL,8/26/2013,462,69.3,531.3,0,8/27/2013,1,5,30:00.0
58956,1,1,12389,NULL,8/26/2013,692,103.8,795.8,0,8/27/2013,1,5,30:00.0
58965,1,1,12391,NULL,8/26/2013,10922,1638.3,12560.3,0,8/27/2013,1,5,30:00.0
58973,1,1,12393,NULL,8/26/2013,608,91.2,699.2,0,8/27/2013,1,5,30:00.0
58980,1,1,12395,NULL,8/26/2013,577,86.55,663.55,0,8/27/2013,1,5,30:00.0
58990,1,1,12397,NULL,8/26/2013,1602,240.3,1842.3,0,8/27/2013,1,5,30:00.0
58993,1,1,12398,NULL,8/26/2013,1517,227.55,1744.55,0,8/27/2013,1,5,30:00.0
59041,1,1,12403,NULL,8/27/2013,355.2,53.28,408.48,0,8/28/2013,1,7,30:00.0
59043,1,1,12404,NULL,8/27/2013,960,144,1104,0,8/28/2013,1,7,30:00.0
59095,1,1,12415,NULL,8/27/2013,9190,1378.5,10568.5,0,8/28/2013,1,7,30:00.0
59107,1,1,12418,NULL,8/27/2013,1228,184.2,1412.2,0,8/28/2013,1,7,30:00.0
59112,1,1,12419,NULL,8/27/2013,2118.6,317.79,2436.39,0,8/28/2013,1,7,30:00.0
59125,1,1,12422,NULL,8/27/2013,670.5,100.58,771.08,0,8/28/2013,1,7,30:00.0
59142,1,1,12426,NULL,8/27/2013,3375,506.25,3881.25,0,8/28/2013,1,7,30:00.0
59148,1,1,12427,NULL,8/27/2013,3965.25,594.79,4560.04,0,8/28/2013,1,7,30:00.0
59151,1,1,12428,NULL,8/27/2013,392,58.8,450.8,0,8/28/2013,1,7,30:00.0
59157,1,1,12429,NULL,8/27/2013,1315.2,197.28,1512.48,0,8/28/2013,1,7,30:00.0
59160,1,1,12430,NULL,8/27/2013,437,65.55,502.55,0,8/28/2013,1,7,30:00.0
59168,1,1,12432,NULL,8/27/2013,496,74.4,570.4,0,8/28/2013,1,7,30:00.0
59174,1,1,12433,NULL,8/27/2013,2442.2,366.33,2808.53,0,8/28/2013,1,7,30:00.0
59212,1,1,12442,NULL,8/27/2013,1295.2,194.28,1489.48,0,8/28/2013,1,7,30:00.0
59223,1,1,12444,NULL,8/27/2013,312,46.8,358.8,0,8/28/2013,1,7,30:00.0
59226,1,1,12445,NULL,8/27/2013,65,9.75,74.75,0,8/28/2013,1,7,30:00.0
59228,1,1,12446,NULL,8/27/2013,65,9.75,74.75,0,8/28/2013,1,7,30:00.0
59250,1,1,12452,NULL,8/27/2013,931,139.65,1070.65,0,8/28/2013,1,7,30:00.0
59260,1,1,12455,NULL,8/27/2013,213,31.96,244.96,0,8/28/2013,1,7,30:00.0
59305,1,1,12460,NULL,8/28/2013,216,32.4,248.4,0,8/29/2013,1,10,30:00.0
59313,1,1,12462,NULL,8/28/2013,3721.6,558.24,4279.84,0,8/29/2013,1,10,30:00.0
59319,1,1,12463,NULL,8/28/2013,1175.2,176.28,1351.48,0,8/29/2013,1,10,30:00.0
59329,1,1,12465,NULL,8/28/2013,2381.5,357.23,2738.73,0,8/29/2013,1,10,30:00.0
59346,1,1,12469,NULL,8/28/2013,4708.5,706.28,5414.78,0,8/29/2013,1,10,30:00.0
59350,1,1,12470,NULL,8/28/2013,358,53.7,411.7,0,8/29/2013,1,10,30:00.0
59353,1,1,12471,NULL,8/28/2013,2480,372,2852,0,8/29/2013,1,10,30:00.0
59367,1,1,12474,NULL,8/28/2013,4871.5,730.73,5602.23,0,8/29/2013,1,10,30:00.0
59374,1,1,12476,NULL,8/28/2013,3854,578.1,4432.1,0,8/29/2013,1,10,30:00.0
59406,1,1,12483,NULL,8/28/2013,352,52.8,404.8,0,8/29/2013,1,10,30:00.0
59411,1,1,12484,NULL,8/28/2013,3119,467.85,3586.85,0,8/29/2013,1,10,30:00.0
59428,1,1,12487,NULL,8/28/2013,3622,543.3,4165.3,0,8/29/2013,1,10,30:00.0
59450,1,1,12491,NULL,8/28/2013,19922,2988.3,22910.3,0,8/29/2013,1,10,30:00.0
59457,1,1,12493,NULL,8/28/2013,3707,556.05,4263.05,0,8/29/2013,1,10,30:00.0
59462,1,1,12494,NULL,8/28/2013,3546.25,531.94,4078.19,0,8/29/2013,1,10,30:00.0
59479,1,1,12498,NULL,8/28/2013,1740,261,2001,0,8/29/2013,1,10,30:00.0
59482,1,1,12499,NULL,8/28/2013,2145,321.75,2466.75,0,8/29/2013,1,10,30:00.0
59502,1,1,12504,NULL,8/28/2013,429.6,64.44,494.04,0,8/29/2013,1,10,30:00.0
59510,1,1,12506,NULL,8/28/2013,497,74.55,571.55,0,8/29/2013,1,10,30:00.0
59521,1,1,12508,NULL,8/28/2013,1470.6,220.59,1691.19,0,8/29/2013,1,10,30:00.0
59533,1,1,12510,NULL,8/28/2013,3239.2,485.88,3725.08,0,8/29/2013,1,10,30:00.0
59543,1,1,12513,NULL,8/28/2013,674,101.1,775.1,0,8/29/2013,1,10,30:00.0
59553,1,1,12515,NULL,8/28/2013,577,86.55,663.55,0,8/29/2013,1,10,30:00.0
59559,1,1,12517,NULL,8/28/2013,339.5,50.93,390.43,0,8/29/2013,1,10,30:00.0
59562,1,1,12518,NULL,8/28/2013,648,97.2,745.2,0,8/29/2013,1,10,30:00.0
59567,1,1,12519,NULL,8/28/2013,2755,413.25,3168.25,0,8/29/2013,1,10,30:00.0
59580,1,1,12522,NULL,8/28/2013,632,94.8,726.8,0,8/29/2013,1,10,30:00.0
59596,1,1,12526,NULL,8/28/2013,1307.1,196.07,1503.17,0,8/29/2013,1,10,30:00.0
59605,1,1,12528,NULL,8/28/2013,3360,504,3864,0,8/29/2013,1,10,30:00.0
59611,1,1,12529,NULL,8/28/2013,12922.4,1938.36,14860.76,0,8/29/2013,1,10,30:00.0
59683,1,1,12541,NULL,8/29/2013,864,129.6,993.6,0,8/30/2013,1,16,30:00.0
59702,1,1,12545,NULL,8/29/2013,1250,187.5,1437.5,0,8/30/2013,1,16,30:00.0
59740,1,1,12554,NULL,8/29/2013,232,34.8,266.8,0,8/30/2013,1,16,30:00.0
59755,1,1,12557,NULL,8/29/2013,608,91.2,699.2,0,8/30/2013,1,16,30:00.0
59761,1,1,12558,NULL,8/29/2013,1547.8,232.17,1779.97,0,8/30/2013,1,16,30:00.0
59778,1,1,12563,NULL,8/29/2013,406.5,60.98,467.48,0,8/30/2013,1,16,30:00.0
59781,1,1,12564,NULL,8/29/2013,430,64.5,494.5,0,8/30/2013,1,16,30:00.0
59795,1,1,12567,NULL,8/29/2013,894,134.1,1028.1,0,8/30/2013,1,16,30:00.0
59832,1,1,12575,NULL,8/29/2013,2889,433.35,3322.35,0,8/30/2013,1,16,30:00.0
59854,1,1,12580,NULL,8/29/2013,1464,219.6,1683.6,0,8/30/2013,1,16,30:00.0
59859,1,1,12581,NULL,8/29/2013,2037.75,305.66,2343.41,0,8/30/2013,1,16,30:00.0
59868,1,1,12583,NULL,8/29/2013,670,100.5,770.5,0,8/30/2013,1,16,30:00.0
59874,1,1,12584,NULL,8/29/2013,3332.5,499.88,3832.38,0,8/30/2013,1,16,30:00.0
59883,1,1,12587,NULL,8/29/2013,2205.6,330.84,2536.44,0,8/30/2013,1,16,30:00.0
59917,1,1,12588,NULL,8/30/2013,1296,194.4,1490.4,0,8/31/2013,1,17,30:00.0
59919,1,1,12589,NULL,8/30/2013,621.6,93.24,714.84,0,8/31/2013,1,17,30:00.0
59921,1,1,12590,NULL,8/30/2013,1296,194.4,1490.4,0,8/31/2013,1,17,30:00.0
59932,1,1,12593,NULL,8/30/2013,1443.6,216.54,1660.14,0,8/31/2013,1,17,30:00.0
59948,1,1,12597,NULL,8/30/2013,1243.2,186.48,1429.68,0,8/31/2013,1,17,30:00.0
59979,1,1,12603,NULL,8/30/2013,2494,374.1,2868.1,0,8/31/2013,1,17,30:00.0
59984,1,1,12604,NULL,8/30/2013,521,78.15,599.15,0,8/31/2013,1,17,30:00.0
59993,1,1,12606,NULL,8/30/2013,1048,157.2,1205.2,0,8/31/2013,1,17,30:00.0
60003,1,1,12608,NULL,8/30/2013,841.4,126.21,967.61,0,8/31/2013,1,17,30:00.0
60009,1,1,12609,NULL,8/30/2013,4111,616.65,4727.65,0,8/31/2013,1,17,30:00.0
60028,1,1,12613,NULL,8/30/2013,1364,204.6,1568.6,0,8/31/2013,1,17,30:00.0
60033,1,1,12614,NULL,8/30/2013,2560,384,2944,0,8/31/2013,1,17,30:00.0
60049,1,1,12617,NULL,8/30/2013,710,106.5,816.5,0,8/31/2013,1,17,30:00.0
60053,1,1,12618,NULL,8/30/2013,654,98.1,752.1,0,8/31/2013,1,17,30:00.0
60067,1,1,12621,NULL,8/30/2013,2768,415.2,3183.2,0,8/31/2013,1,17,30:00.0
60073,1,1,12623,NULL,8/30/2013,991.6,148.74,1140.34,0,8/31/2013,1,17,30:00.0
60084,1,1,12625,NULL,8/30/2013,4400,660,5060,0,8/31/2013,1,17,30:00.0
60097,1,1,12628,NULL,8/30/2013,5893.2,883.98,6777.18,0,8/31/2013,1,17,30:00.0
